9261|200|2012-09-16
4200|100|2012-09-16
4444|100|2012-09-16
66|10|2012-09-16
2100|50|2012-09-16
2700|50|2012-09-16
8888|200|2012-09-16
4300|100|2012-09-16
66|99|2012-09-15
9111|201|2012-09-15
4300|104|2012-09-15
4900|120|2012-09-15
9999|200|2012-09-15
4305|100|2012-09-15
4500|100|2012-09-14
4410|100|2012-09-14
4500|100|2012-09-14
500|23|2012-09-14
8820|200|2012-09-14
4800|100|2012-09-14
9999|200|2012-09-14
4300|100|2012-09-14
4725|100|2012-09-14
1120|40|2012-09-14
10000|200|2012-09-14
4725|104|2012-09-13
4620|100|2012-09-13
4800|100|2012-09-13
10000|200|2012-09-13
5000|101|2012-09-13
4208|100|2012-09-13
4377|101|2012-09-13
8820|200|2012-09-13
8400|200|2012-09-13
5000|100|2012-09-13
9000|205|2012-09-13
4444|101|2012-09-13
4900|100|2012-09-12
10250|200|2012-09-12
20838|400|2012-09-12
53|100|2012-09-12
9999|200|2012-09-12
4725|100|2012-09-12
4515|100|2012-09-12
4650|101|2012-09-12
4515|100|2012-09-12
8000|200|2012-09-12
4200|100|2012-09-12
9813|204|2012-09-12
23100|500|2012-09-12
4979|114|2012-09-11
4500|100|2012-09-11
4190|100|2012-09-11
4725|100|2012-09-11
4515|100|2012-09-11
9999|201|2012-09-11
50|4|2012-09-10
4500|100|2012-09-10
1065|100|2012-09-10
20500|400|2012-09-10
16000|400|2012-09-10
4950|100|2012-09-10
10500|200|2012-09-10
19500|400|2012-09-10
2900|59|2012-09-10
7000|100|2012-09-10
30000|500|2012-09-10
4725|100|2012-09-10
15000|200|2012-09-10
4667|100|2012-09-10
5250|161|2012-09-10
20000|320|2012-09-09
5145|101|2012-09-10
17000|200|2012-09-10
7000|137|2012-09-09
6000|100|2012-09-09
11631|201|2012-09-09
20800|400|2012-09-09
10238|200|2012-09-09
5000|100|2012-09-09
42000|800|2012-09-09
5250|100|2012-09-09
8000|185|2012-09-09
5000|100|2012-09-09
20000|400|2012-09-09
15000|200|2012-09-09
4700|102|2012-09-09
4300|100|2012-09-09
9261|204|2012-09-09
47250|900|2012-09-09
10000|200|2012-09-08
1500|40|2012-09-08
4500|100|2012-09-08
4500|100|2012-09-08
4500|100|2012-09-08
9100|200|2012-09-08
4515|100|2012-09-08
4200|102|2012-09-07
4410|100|2012-09-07
87|36|2012-09-07
9400|200|2012-09-07
4200|100|2012-09-07
4000|100|2012-09-07
4725|100|2012-09-07
10000|200|2012-09-06
6383|200|2012-09-07
2500|50|2012-09-06
3150|100|2012-09-06
10000|200|2012-09-06
4600|100|2012-09-06
4000|100|2012-09-06
4444|100|2012-09-06
5000|100|2012-09-06
3520|100|2012-09-06
4725|100|2012-09-06
4500|100|2012-09-06
9450|200|2012-09-06
4500|100|2012-09-06
10000|200|2012-09-05
2468|50|2012-09-05
4500|100|2012-09-05
4700|100|2012-09-05
99|4|2012-09-05
10197|201|2012-09-05
10500|200|2012-09-05
10200|200|2012-09-05
9450|200|2012-09-05
4444|100|2012-09-05
11548|200|2012-09-05
4800|100|2012-09-05
4800|100|2012-09-04
2250|50|2012-09-04
4500|100|2012-09-04
10500|200|2012-09-04
2400|50|2012-09-04
39900|900|2012-09-04
11025|200|2012-09-04
5145|100|2012-09-03
2200|50|2012-09-03
5147|100|2012-09-03
9975|204|2012-09-03
10100|200|2012-09-03
4631|100|2012-09-03
4410|100|2012-09-03
2799|50|2012-09-03
5250|100|2012-09-03
10500|200|2012-09-03
5000|100|2012-09-03
4634|100|2012-09-03
10000|200|2012-09-02
56|4|2012-09-02
4200|100|2012-09-02
10000|200|2012-09-02
4515|104|2012-09-02
26048|550|2012-09-02
5512|100|2012-09-02
5040|100|2012-09-02
12128|200|2012-09-02
4787|100|2012-09-02
78|32|2012-09-02
50|50|2012-09-01
56|4|2012-09-01
4222|101|2012-09-01
3999|101|2012-09-01
5250|100|2012-09-01
9725|200|2012-09-01
3000|100|2012-09-01
82|17|2012-09-01
4300|104|2012-09-01
10474|200|2012-09-01
10500|200|2012-09-01
10500|200|2012-09-01
70|100|2012-09-01
4200|100|2012-09-01
3000|50|2012-08-31
50|4|2012-08-31
4501|100|2012-08-31
5000|100|2012-08-31
105|100|2012-08-31
70|9|2012-08-31
4500|100|2012-08-31
10101|200|2012-08-31
3150|100|2012-08-31
4500|100|2012-08-31
4667|102|2012-08-31
2000|50|2012-08-30
10000|200|2012-08-30
9999|200|2012-08-30
4433|100|2012-08-30
700|4|2012-08-30
2835|50|2012-08-30
11025|201|2012-08-30
5250|100|2012-08-30
5300|101|2012-08-30
4500|100|2012-08-30
10500|200|2012-08-30
10500|200|2012-08-30
4999|105|2012-08-30
2625|50|2012-08-30
7718|177|2012-08-30
4000|99|2012-08-29
10100|200|2012-08-29
2053|50|2012-08-29
10474|200|2012-08-29
6034|100|2012-08-29
2000|50|2012-08-29
10474|200|2012-08-29
2200|50|2012-08-29
2700|50|2012-08-29
111|4|2012-08-29
5072|100|2012-08-29
9923|200|2012-08-29
5000|100|2012-08-29
9999|200|2012-08-29
5250|100|2012-08-29
2100|50|2012-08-28
11136|200|2012-08-28
11693|200|2012-08-28
53|4|2012-08-28
2700|50|2012-08-28
10605|200|2012-08-28
9000|200|2012-08-28
9000|200|2012-08-28
366|29|2012-08-28
11577|200|2012-08-28
4222|100|2012-08-28
4500|104|2012-08-28
11693|200|2012-08-28
1167|50|2012-08-28
8400|200|2012-08-28
10499|200|2012-08-28
4410|100|2012-08-27
10805|200|2012-08-27
4410|125|2012-08-27
5000|101|2012-08-27
3000|60|2012-08-27
2000|50|2012-08-27
11260|200|2012-08-27
11550|200|2012-08-27
11000|200|2012-08-27
10500|201|2012-08-27
5133|100|2012-08-27
500|14|2012-08-27
4500|100|2012-08-27
4521|100|2012-08-26
9261|200|2012-08-26
9261|200|2012-08-26
4305|100|2012-08-26
14333|300|2012-08-26
2700|50|2012-08-26
5107|100|2012-08-26
15317|419|2012-08-26
5000|106|2012-08-26
5363|100|2012-08-26
16000|400|2012-08-26
10000|200|2012-08-26
4725|120|2012-08-25
8000|200|2012-08-25
8400|200|2012-08-25
53|4|2012-08-25
4200|104|2012-08-25
525|39|2012-08-25
2600|50|2012-08-25
4631|112|2012-08-25
5000|100|2012-08-25
8820|200|2012-08-25
4500|100|2012-08-25
12763|200|2012-08-25
11025|200|2012-08-25
4222|101|2012-08-24
8400|200|2012-08-24
50|4|2012-08-24
4100|100|2012-08-24
8000|200|2012-08-24
2500|50|2012-08-24
4500|120|2012-08-24
4000|100|2012-08-24
4200|104|2012-08-24
45000|972|2012-08-24
4111|100|2012-08-23
4200|100|2012-08-23
10000|250|2012-08-23
4500|104|2012-08-23
4000|100|2012-08-23
10000|200|2012-08-23
2500|50|2012-08-23
10000|200|2012-08-23
4725|120|2012-08-23
11000|200|2012-08-22
53|4|2012-08-22
5000|100|2012-08-22
15000|300|2012-08-22
15000|308|2012-08-22
4000|100|2012-08-22
8000|200|2012-08-22
4545|111|2012-08-22
4209|100|2012-08-22
4500|100|2012-08-22
10000|200|2012-08-22
4200|100|2012-08-22
4999|100|2012-08-22
15000|300|2012-08-22
5403|100|2012-08-21
1654|40|2012-08-21
13372|200|2012-08-21
4200|100|2012-08-21
4725|100|2012-08-21
4500|100|2012-08-21
11550|200|2012-08-21
49999|1134|2012-08-21
10000|200|2012-08-21
4962|104|2012-08-20
2625|50|2012-08-20
9800|200|2012-08-20
5000|100|2012-08-20
62|50|2012-08-20
4000|100|2012-08-20
59|4|2012-08-19
80000|1500|2012-08-19
50|4|2012-08-19
4725|100|2012-08-19
3100|86|2012-08-19
9923|200|2012-08-19
5000|100|2012-08-19
4000|104|2012-08-19
2100|50|2012-08-19
50|4|2012-08-19
14009|500|2012-08-18
8931|400|2012-08-18
6000|121|2012-08-18
5200|104|2012-08-18
2482|50|2012-08-18
2625|50|2012-08-18
40000|1004|2012-08-18
4330|100|2012-08-18
12735|205|2012-08-18
4656|100|2012-08-18
5500|100|2012-08-18
59|4|2012-08-17
5513|100|2012-08-17
56|4|2012-08-17
8505|200|2012-08-17
8505|200|2012-08-17
4409|109|2012-08-17
4444|100|2012-08-17
2451|50|2012-08-17
56|4|2012-08-16
5600|100|2012-08-16
40000|1000|2012-08-16
3150|100|2012-08-16
4000|100|2012-08-16
59|4|2012-08-16
10000|200|2012-08-16
11000|200|2012-08-15
78|32|2012-08-16
2000|50|2012-08-15
6050|131|2012-08-15
5000|100|2012-08-15
7500|150|2012-08-15
2100|100|2012-08-15
5833|204|2012-08-14
5600|100|2012-08-14
92|13|2012-08-14
191|49|2012-08-14
10000|261|2012-08-14
800|100|2012-08-14
1988|100|2012-08-13
62|28|2012-08-13
87|102|2012-08-13
40000|1000|2012-08-13
4500|100|2012-08-13
5250|100|2012-08-12
4876|100|2012-08-12
20000|490|2012-08-12
114|4|2012-08-12
499|20|2012-08-12
5555|100|2012-08-12
80000|1500|2012-08-12
123|4|2012-08-10
6555|101|2012-08-10
5100|100|2012-08-10
6800|198|2012-08-10
1817|64|2012-08-10
10000|200|2012-08-10
74|4|2012-08-09
3993|100|2012-08-09
10500|200|2012-08-09
59|5|2012-08-09
140|28|2012-08-09
140|10|2012-08-08
5600|100|2012-08-08
5200|100|2012-08-08
5000|100|2012-08-08
5400|100|2012-08-08
9999|200|2012-08-08
6000|100|2012-08-08
18000|325|2012-08-08
11200|200|2012-08-07
6001|103|2012-08-07
6174|100|2012-08-07
23153|400|2012-08-07
5500|100|2012-08-07
6000|100|2012-08-07
11000|200|2012-08-07
6064|100|2012-08-07
2000|40|2012-08-07
5500|100|2012-08-07
5500|100|2012-08-07
11000|200|2012-08-06
10500|200|2012-08-06
27000|500|2012-08-05
6000|102|2012-08-05
1050|60|2012-08-05
11000|200|2012-08-05
6000|100|2012-08-05
27000|500|2012-08-04
6195|118|2012-08-04
6000|100|2012-08-04
26000|500|2012-08-04
5993|102|2012-08-04
8000|100|2012-08-04
6946|100|2012-08-04
2625|50|2012-08-04
8000|122|2012-08-04
10000|200|2012-08-04
10200|200|2012-08-04
25000|500|2012-08-04
5500|100|2012-08-04
1460|200|2012-08-03
5455|101|2012-08-03
59|4|2012-08-03
4631|100|2012-08-03
7300|144|2012-08-03
6000|100|2012-08-03
5700|100|2012-08-03
5750|100|2012-08-03
10300|200|2012-08-02
25100|500|2012-08-02
5000|100|2012-08-02
8000|141|2012-08-02
10500|200|2012-08-02
10500|200|2012-08-02
30000|500|2012-08-02
4200|71|2012-08-01
10600|200|2012-08-01
10000|200|2012-08-01
5499|101|2012-08-01
5000|100|2012-08-01
10000|200|2012-08-01
5700|100|2012-08-01
5800|100|2012-07-31
5501|101|2012-07-31
6000|103|2012-08-01
82|4|2012-08-01
87|4|2012-07-31
3200|50|2012-07-31
11100|202|2012-07-31
105002|2000|2012-07-31
5500|101|2012-07-31
12500|200|2012-07-31
11500|200|2012-07-31
6000|100|2012-07-30
420|10|2012-07-30
555|10|2012-07-30
5985|100|2012-07-30
6000|100|2012-07-30
5800|100|2012-07-30
30000|500|2012-07-30
9000|200|2012-07-30
11999|200|2012-07-30
11500|200|2012-07-30
6000|100|2012-07-30
5993|102|2012-07-29
5700|100|2012-07-29
5914|100|2012-07-29
5600|100|2012-07-29
5500|100|2012-07-29
10000|200|2012-07-29
70|32|2012-07-29
5666|100|2012-07-28
5775|101|2012-07-28
309|100|2012-07-28
11500|200|2012-07-28
6050|124|2012-07-28
5600|101|2012-07-28
640|50|2012-07-28
56|5|2012-07-28
5800|100|2012-07-28
6000|100|2012-07-28
6174|100|2012-07-28
6000|100|2012-07-28
6000|100|2012-07-27
6000|100|2012-07-27
2200|42|2012-07-27
111|21|2012-07-27
10500|171|2012-07-27
12251|200|2012-07-27
5998|100|2012-07-27
10502|192|2012-07-27
11549|200|2012-07-27
5000|100|2012-07-27
3000|99|2012-07-27
11500|200|2012-07-27
6000|100|2012-07-27
5700|100|2012-07-27
5720|100|2012-07-26
5800|106|2012-07-26
4200|114|2012-07-26
6200|101|2012-07-26
467|10|2012-07-26
5252|115|2012-07-26
1313|25|2012-07-26
6000|100|2012-07-26
5999|101|2012-07-26
6090|100|2012-07-25
6090|100|2012-07-25
36750|615|2012-07-25
1400|28|2012-07-25
5775|100|2012-07-25
6090|100|2012-07-25
11500|200|2012-07-25
59|10|2012-07-25
5993|103|2012-07-24
6285|101|2012-07-24
399|11|2012-07-24
6000|102|2012-07-24
156|4|2012-07-24
12055|201|2012-07-24
6000|103|2012-07-24
5775|100|2012-07-24
6000|100|2012-07-24
6090|100|2012-07-24
16000|300|2012-07-24
2500|47|2012-07-23
12055|201|2012-07-23
6000|100|2012-07-23
12000|205|2012-07-23
11445|200|2012-07-23
87|4|2012-07-23
6970|100|2012-07-23
6383|100|2012-07-23
38000|621|2012-07-23
11655|200|2012-07-23
6081|101|2012-07-23
5733|100|2012-07-22
6000|100|2012-07-22
3000|50|2012-07-22
5200|100|2012-07-22
6600|100|2012-07-22
11001|200|2012-07-22
5800|100|2012-07-22
5789|100|2012-07-22
5363|100|2012-07-22
11550|200|2012-07-22
5250|100|2012-07-21
5355|100|2012-07-21
6000|100|2012-07-21
731|100|2012-07-21
5996|100|2012-07-21
5995|100|2012-07-21
2888|50|2012-07-21
6000|100|2012-07-21
6000|100|2012-07-21
11700|200|2012-07-20
2757|47|2012-07-20
5670|100|2012-07-20
30000|500|2012-07-20
5789|100|2012-07-20
2895|50|2012-07-20
6407|101|2012-07-20
19425|333|2012-07-20
2835|50|2012-07-20
4800|88|2012-07-20
6099|110|2012-07-20
5999|101|2012-07-20
11600|200|2012-07-19
4863|100|2012-07-19
6000|100|2012-07-19
1600|30|2012-07-19
5998|100|2012-07-19
5999|100|2012-07-19
6520|112|2012-07-19
6000|100|2012-07-19
6000|100|2012-07-19
6300|100|2012-07-18
5888|101|2012-07-18
12000|200|2012-07-18
5850|100|2012-07-18
18000|300|2012-07-18
3150|51|2012-07-18
18000|323|2012-07-18
6000|100|2012-07-18
366|32|2012-07-18
6300|100|2012-07-18
3087|50|2012-07-17
15000|461|2012-07-17
6296|100|2012-07-17
6610|100|2012-07-17
6297|100|2012-07-17
6400|100|2012-07-17
6400|100|2012-07-17
18000|300|2012-07-17
6400|100|2012-07-17
6000|100|2012-07-17
6064|100|2012-07-17
6521|100|2012-07-17
6615|100|2012-07-17
6000|100|2012-07-17
6143|100|2012-07-17
6507|100|2012-07-17
6615|100|2012-07-16
6195|100|2012-07-16
6600|100|2012-07-16
6000|100|2012-07-16
6000|100|2012-07-16
6000|100|2012-07-16
6090|100|2012-07-16
6000|100|2012-07-16
12800|216|2012-07-16
6284|104|2012-07-16
70|28|2012-07-16
5600|100|2012-07-16
13230|200|2012-07-15
13476|211|2012-07-15
11111|201|2012-07-15
6000|100|2012-07-15
13892|200|2012-07-15
6615|100|2012-07-15
5880|100|2012-07-15
4000|100|2012-07-15
5833|100|2012-07-15
2400|50|2012-07-14
5750|100|2012-07-14
6000|100|2012-07-14
5900|100|2012-07-14
6100|100|2012-07-14
5000|100|2012-07-14
5500|100|2012-07-14
5600|100|2012-07-14
6000|100|2012-07-13
6183|101|2012-07-13
5999|100|2012-07-13
11500|200|2012-07-13
78|100|2012-07-13
5600|100|2012-07-13
10600|200|2012-07-13
6000|100|2012-07-13
11445|201|2012-07-13
5800|102|2012-07-13
525|28|2012-07-12
6000|100|2012-07-12
5800|100|2012-07-12
12075|200|2012-07-12
11600|200|2012-07-12
7000|120|2012-07-12
5000|101|2012-07-12
5750|100|2012-07-12
11025|200|2012-07-12
5808|100|2012-07-12
6000|100|2012-07-12
12128|200|2012-07-11
11555|200|2012-07-11
5500|100|2012-07-11
2993|50|2012-07-11
11500|200|2012-07-11
5250|100|2012-07-11
6200|100|2012-07-11
1103|79|2012-07-11
5800|101|2012-07-11
5600|100|2012-07-11
2757|50|2012-07-11
5750|100|2012-07-11
2100|41|2012-07-10
5985|100|2012-07-10
5500|100|2012-07-10
5513|103|2012-07-10
6090|100|2012-07-10
66|28|2012-07-10
5888|101|2012-07-10
5775|100|2012-07-10
2000|40|2012-07-10
6000|100|2012-07-10
5400|100|2012-07-10
5500|100|2012-07-10
11025|200|2012-07-10
5600|100|2012-07-10
11500|200|2012-07-09
5899|100|2012-07-09
5775|100|2012-07-09
5501|100|2012-07-09
17325|320|2012-07-09
2730|50|2012-07-09
5500|100|2012-07-09
5900|102|2012-07-09
5900|100|2012-07-09
50|12|2012-07-09
10820|178|2012-07-09
6000|100|2012-07-09
5600|100|2012-07-08
62|52|2012-07-08
5800|100|2012-07-08
6000|100|2012-07-08
2548|50|2012-07-08
12763|201|2012-07-08
7100|120|2012-07-08
2600|50|2012-07-08
6000|100|2012-07-08
11500|200|2012-07-08
5775|100|2012-07-08
2500|49|2012-07-08
5600|100|2012-07-08
5513|100|2012-07-08
87|28|2012-07-07
5700|100|2012-07-08
5879|101|2012-07-07
5880|100|2012-07-07
5775|100|2012-07-07
3050|50|2012-07-07
7875|150|2012-07-07
5600|100|2012-07-07
5998|103|2012-07-06
1217|100|2012-07-06
6001|101|2012-07-06
5600|101|2012-07-06
11577|200|2012-07-06
6600|100|2012-07-06
6000|100|2012-07-06
23444|450|2012-07-06
15750|295|2012-07-06
10000|200|2012-07-06
5775|100|2012-07-05
5888|101|2012-07-05
350|32|2012-07-05
12055|201|2012-07-05
5700|102|2012-07-05
6299|100|2012-07-05
7294|155|2012-07-05
6300|100|2012-07-05
10000|180|2012-07-05
8500|151|2012-07-05
3488|50|2012-07-05
6726|100|2012-07-05
5789|100|2012-07-05
5900|103|2012-07-05
6100|102|2012-07-04
6299|101|2012-07-04
6200|100|2012-07-04
6200|100|2012-07-04
6836|100|2012-07-04
6000|100|2012-07-04
5890|100|2012-07-04
12055|201|2012-07-04
5513|100|2012-07-04
12000|230|2012-07-04
6000|100|2012-07-04
6200|100|2012-07-04
6510|100|2012-07-04
7499|157|2012-07-04
6405|100|2012-07-04
6510|100|2012-07-04
6819|101|2012-07-04
11489|200|2012-07-03
5394|100|2012-07-03
2600|50|2012-07-03
50|28|2012-07-03
5700|100|2012-07-03
11950|200|2012-07-03
6100|100|2012-07-03
3000|50|2012-07-03
5700|100|2012-07-03
6000|100|2012-07-02
5999|100|2012-07-02
5800|100|2012-07-02
18000|308|2012-07-02
5789|100|2012-07-02
6000|100|2012-07-02
6000|100|2012-07-02
9261|200|2012-07-02
5954|100|2012-07-02
6300|100|2012-07-02
1103|100|2012-07-02
6000|100|2012-07-02
6300|100|2012-07-02
6500|103|2012-07-01
6000|101|2012-07-01
6150|101|2012-07-01
9500|150|2012-07-01
6800|100|2012-07-01
2600|50|2012-07-01
1000|32|2012-07-01
6125|100|2012-07-01
6510|100|2012-07-01
5678|100|2012-07-01
5704|100|2012-07-01
3598|100|2012-07-01
42000|651|2012-07-01
6405|100|2012-07-01
6302|100|2012-07-01
6000|100|2012-07-01
6000|100|2012-07-01
5500|101|2012-07-01
6183|101|2012-07-01
97|68|2012-06-30
5995|103|2012-06-30
11550|200|2012-06-30
5775|100|2012-06-30
5721|93|2012-06-30
6825|100|2012-06-30
6200|100|2012-06-30
7000|100|2012-06-30
7000|100|2012-06-30
1500|32|2012-06-30
6615|100|2012-06-30
6150|100|2012-06-29
5678|100|2012-06-29
5432|100|2012-06-29
5833|100|2012-06-29
6000|100|2012-06-29
56|100|2012-06-29
50000|701|2012-06-29
6000|100|2012-06-29
6500|100|2012-06-28
9372|150|2012-06-28
7140|100|2012-06-28
6719|100|2012-06-28
7176|100|2012-06-28
6738|100|2012-06-28
7178|100|2012-06-28
3648|51|2012-06-28
6668|100|2012-06-28
6510|100|2012-06-28
6615|100|2012-06-28
6405|100|2012-06-28
4082|70|2012-06-27
6195|100|2012-06-27
6405|102|2012-06-27
8000|103|2012-06-27
8000|100|2012-06-27
8000|100|2012-06-27
8000|100|2012-06-27
24150|350|2012-06-27
6946|100|2012-06-27
4877|51|2012-06-27
3360|50|2012-06-27
7178|100|2012-06-27
4911|51|2012-06-27
6300|103|2012-06-27
4884|51|2012-06-27
12500|200|2012-06-27
6064|100|2012-06-26
6000|100|2012-06-26
6300|100|2012-06-26
6100|100|2012-06-26
16207|235|2012-06-26
6615|101|2012-06-26
6300|100|2012-06-26
33075|500|2012-06-26
6300|102|2012-06-26
1350|25|2012-06-26
6200|100|2012-06-26
6300|100|2012-06-26
6000|101|2012-06-26
6615|105|2012-06-26
6300|103|2012-06-26
9500|160|2012-06-25
6300|100|2012-06-25
50000|800|2012-06-25
5950|100|2012-06-25
12800|204|2012-06-25
6000|100|2012-06-25
3087|50|2012-06-25
5101|100|2012-06-25
5789|100|2012-06-24
5363|100|2012-06-24
4800|87|2012-06-24
2600|50|2012-06-24
6615|100|2012-06-24
13230|201|2012-06-24
6715|100|2012-06-24
6930|100|2012-06-24
6946|100|2012-06-24
6200|100|2012-06-24
5367|100|2012-06-24
16538|300|2012-06-24
12055|201|2012-06-23
5985|100|2012-06-23
6000|100|2012-06-23
6100|100|2012-06-23
5985|100|2012-06-23
2205|54|2012-06-23
2500|50|2012-06-23
5678|100|2012-06-23
5997|100|2012-06-23
6300|100|2012-06-23
12000|200|2012-06-23
12128|200|2012-06-23
6000|100|2012-06-23
5999|100|2012-06-23
6510|100|2012-06-23
6000|100|2012-06-23
5950|100|2012-06-22
5666|101|2012-06-22
2600|50|2012-06-22
6000|101|2012-06-22
6000|100|2012-06-22
4872|55|2012-06-22
3000|50|2012-06-22
6300|101|2012-06-22
6285|100|2012-06-22
5999|101|2012-06-22
6299|101|2012-06-22
5107|102|2012-06-22
6100|100|2012-06-22
12400|210|2012-06-22
5513|100|2012-06-22
5914|100|2012-06-22
6615|100|2012-06-22
6300|100|2012-06-22
35000|600|2012-06-21
21499|335|2012-06-21
6293|103|2012-06-21
6615|100|2012-06-21
30450|500|2012-06-21
6575|101|2012-06-21
20666|300|2012-06-21
6299|100|2012-06-21
6000|101|2012-06-21
6064|101|2012-06-21
5000|81|2012-06-21
2183|33|2012-06-21
6615|100|2012-06-20
6600|100|2012-06-21
13892|200|2012-06-20
25200|400|2012-06-20
6615|100|2012-06-20
6300|100|2012-06-20
6687|100|2012-06-20
6614|100|2012-06-20
12128|200|2012-06-20
6483|100|2012-06-20
13230|200|2012-06-20
6715|101|2012-06-20
6600|100|2012-06-20
61851|900|2012-06-20
68250|590|2012-06-20
7659|100|2012-06-20
2953|52|2012-06-20
3000|50|2012-06-20
3150|50|2012-06-20
6615|100|2012-06-20
6614|99|2012-06-20
13892|200|2012-06-20
6613|100|2012-06-20
6615|99|2012-06-20
3162|50|2012-06-20
6299|101|2012-06-20
12735|200|2012-06-19
6937|104|2012-06-20
6292|103|2012-06-19
6200|100|2012-06-19
6100|101|2012-06-19
5000|200|2012-06-19
6000|105|2012-06-19
5997|100|2012-06-19
6100|100|2012-06-19
6000|100|2012-06-19
6300|100|2012-06-19
6295|100|2012-06-19
6000|100|2012-06-19
5962|100|2012-06-19
4500|100|2012-06-19
5800|100|2012-06-19
6000|102|2012-06-19
9000|150|2012-06-18
5553|100|2012-06-18
6001|102|2012-06-18
11655|200|2012-06-18
6261|100|2012-06-17
6125|101|2012-06-17
1410|38|2012-06-17
5997|100|2012-06-17
6500|100|2012-06-17
5995|100|2012-06-17
6000|100|2012-06-17
172|104|2012-06-17
12000|213|2012-06-17
6510|100|2012-06-17
5900|100|2012-06-17
2500|50|2012-06-16
5962|100|2012-06-17
2600|50|2012-06-16
5235|100|2012-06-16
56|28|2012-06-16
5833|101|2012-06-16
21110|400|2012-06-16
5833|101|2012-06-16
2879|50|2012-06-15
1156|53|2012-06-15
2867|50|2012-06-15
6000|100|2012-06-15
5962|100|2012-06-15
40000|700|2012-06-15
5999|100|2012-06-15
6000|100|2012-06-15
5800|100|2012-06-15
6064|100|2012-06-15
6100|100|2012-06-15
6000|105|2012-06-15
6300|100|2012-06-14
6368|100|2012-06-14
12735|200|2012-06-14
6200|100|2012-06-14
6100|100|2012-06-14
1274|21|2012-06-14
18000|300|2012-06-14
12000|200|2012-06-14
6000|100|2012-06-14
6000|100|2012-06-14
6100|100|2012-06-14
6100|100|2012-06-14
5997|100|2012-06-14
3200|50|2012-06-14
5700|100|2012-06-14
6000|100|2012-06-14
12000|200|2012-06-13
4416|100|2012-06-13
6615|102|2012-06-13
12000|200|2012-06-13
5400|100|2012-06-13
18000|300|2012-06-13
6100|100|2012-06-13
6000|102|2012-06-13
6000|101|2012-06-13
9000|164|2012-06-13
4927|99|2012-06-13
5004|100|2012-06-13
12000|200|2012-06-13
6000|100|2012-06-13
12000|200|2012-06-13
6000|100|2012-06-13
5995|100|2012-06-13
3131|88|2012-06-13
6063|100|2012-06-13
6064|100|2012-06-13
5954|100|2012-06-12
5270|100|2012-06-12
5811|100|2012-06-12
54500|900|2012-06-12
5000|81|2012-06-12
5250|100|2012-06-12
5211|100|2012-06-12
5789|100|2012-06-11
4300|72|2012-06-11
6600|110|2012-06-11
6100|100|2012-06-11
5174|100|2012-06-11
66|76|2012-06-11
6100|102|2012-06-11
5250|100|2012-06-11
5250|100|2012-06-11
6000|100|2012-06-11
5999|100|2012-06-11
5985|100|2012-06-11
4927|100|2012-06-10
6400|100|2012-06-10
6001|100|2012-06-10
6615|100|2012-06-10
6100|100|2012-06-10
2900|50|2012-06-10
6612|100|2012-06-10
2900|50|2012-06-10
12600|201|2012-06-10
6368|100|2012-06-10
6300|100|2012-06-10
6613|100|2012-06-10
6300|100|2012-06-10
7289|100|2012-06-10
6825|100|2012-06-10
10212|200|2012-06-10
6000|100|2012-06-10
5999|100|2012-06-10
6300|100|2012-06-09
6300|100|2012-06-09
6000|101|2012-06-10
2900|50|2012-06-09
19000|300|2012-06-09
6100|101|2012-06-09
12600|200|2012-06-09
6079|100|2012-06-09
6300|100|2012-06-09
6500|100|2012-06-09
6300|100|2012-06-09
6064|100|2012-06-09
6000|100|2012-06-09
2992|50|2012-06-09
15000|300|2012-06-09
5999|100|2012-06-09
6000|100|2012-06-08
6000|100|2012-06-08
6064|100|2012-06-08
580|50|2012-06-08
1159|51|2012-06-08
5985|100|2012-06-08
3000|50|2012-06-07
431|32|2012-06-07
6000|100|2012-06-07
6500|100|2012-06-07
6000|100|2012-06-07
6100|100|2012-06-07
5066|100|2012-06-07
5850|100|2012-06-07
6300|100|2012-06-07
7198|122|2012-06-07
6505|100|2012-06-07
6000|100|2012-06-06
6300|100|2012-06-06
7000|111|2012-06-06
7000|100|2012-06-06
7000|100|2012-06-06
5733|100|2012-06-06
2900|50|2012-06-06
7000|100|2012-06-06
6615|100|2012-06-06
12000|200|2012-06-06
6100|100|2012-06-06
6825|100|2012-06-06
6100|101|2012-06-06
6000|100|2012-06-06
6300|100|2012-06-06
6395|100|2012-06-05
2625|50|2012-06-05
6299|103|2012-06-05
6000|100|2012-06-05
6300|100|2012-06-05
6000|100|2012-06-05
3859|60|2012-06-05
4975|52|2012-06-05
6300|100|2012-06-05
35000|550|2012-06-05
6300|100|2012-06-05
6100|100|2012-06-05
6500|100|2012-06-04
3000|50|2012-06-04
6400|102|2012-06-05
6299|102|2012-06-05
6000|100|2012-06-04
6510|100|2012-06-04
5789|100|2012-06-04
6726|106|2012-06-04
15900|201|2012-06-04
6090|100|2012-06-04
11025|275|2012-06-04
5985|100|2012-06-04
1155|20|2012-06-04
9450|151|2012-06-03
6300|100|2012-06-03
2867|50|2012-06-03
6100|101|2012-06-03
6000|100|2012-06-03
6100|100|2012-06-03
6405|100|2012-06-03
6000|100|2012-06-03
6000|100|2012-06-03
11025|200|2012-06-03
6000|100|2012-06-03
3150|50|2012-06-03
78|59|2012-06-03
10000|174|2012-06-03
9372|139|2012-06-03
6405|101|2012-06-03
6614|102|2012-06-03
31910|500|2012-06-03
